Calculated At,Created,From,Municipality ID,Municipality Name,Parameter ID,QC Status,Time Resolution,To,Value
2021-02-13T07:26:48.743000,2023-05-22T18:27:17.922820+00:00,2021-02-12T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-02-13T00:00:00+01:00,-6.7
2021-02-12T07:26:54.537000,2023-05-22T18:27:14.032408+00:00,2021-02-11T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-02-12T00:00:00+01:00,-6.5
2021-02-11T07:26:58.113000,2023-05-22T18:27:10.416132+00:00,2021-02-10T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-02-11T00:00:00+01:00,-5.0
2021-02-10T08:55:59.857000,2023-05-22T18:26:58.206510+00:00,2021-02-09T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-02-10T00:00:00+01:00,-3.9
2021-02-10T09:39:48.056000,2023-05-22T18:26:54.687115+00:00,2021-02-08T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-02-09T00:00:00+01:00,-3.6
2021-02-10T09:38:31.300000,2023-05-22T18:26:50.973905+00:00,2021-02-07T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-02-08T00:00:00+01:00,-4.3
2021-02-10T09:36:56.311000,2023-05-22T18:26:38.756463+00:00,2021-02-06T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-02-07T00:00:00+01:00,-5.4
2021-02-06T07:26:57.464000,2023-05-22T18:26:34.609733+00:00,2021-02-05T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-02-06T00:00:00+01:00,-4.8
2021-02-05T07:27:40.835000,2023-05-22T18:26:30.990582+00:00,2021-02-04T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-02-05T00:00:00+01:00,-3.8
2021-02-04T07:27:33.220000,2023-05-22T18:26:18.695167+00:00,2021-02-03T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-02-04T00:00:00+01:00,-1.7
2021-02-03T07:27:28.057000,2023-05-22T18:26:14.928383+00:00,2021-02-02T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-02-03T00:00:00+01:00,-2.0
2021-02-02T07:27:40.313000,2023-05-22T18:26:10.678508+00:00,2021-02-01T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-02-02T00:00:00+01:00,-0.3
2021-02-01T07:28:42.906000,2023-05-22T18:25:58.329288+00:00,2021-01-31T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-02-01T00:00:00+01:00,-0.1
2021-01-31T07:28:02.708000,2023-05-22T18:25:54.764017+00:00,2021-01-30T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-31T00:00:00+01:00,-2.3
2021-01-30T07:26:59.163000,2023-05-22T18:25:51.037576+00:00,2021-01-29T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-30T00:00:00+01:00,-3.5
2021-01-29T07:27:59.285000,2023-05-22T18:25:37.825107+00:00,2021-01-28T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-29T00:00:00+01:00,-1.2
2021-01-28T07:28:05.177000,2023-05-22T18:25:34.162022+00:00,2021-01-27T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-28T00:00:00+01:00,0.7
2021-01-27T07:27:45.937000,2023-05-22T18:25:30.188662+00:00,2021-01-26T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-27T00:00:00+01:00,-0.2
2021-01-26T07:28:34.849000,2023-05-22T18:25:17.726913+00:00,2021-01-25T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-26T00:00:00+01:00,1.0
2021-01-25T07:26:58.670000,2023-05-22T18:25:14.088800+00:00,2021-01-24T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-25T00:00:00+01:00,1.5
2021-01-24T07:26:57.446000,2023-05-22T18:25:10.286912+00:00,2021-01-23T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-24T00:00:00+01:00,2.0
2021-01-23T07:27:44.562000,2023-05-22T18:24:58.467289+00:00,2021-01-22T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-23T00:00:00+01:00,4.5
2021-01-22T07:26:58.359000,2023-05-22T18:24:54.699629+00:00,2021-01-21T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-22T00:00:00+01:00,5.7
2021-01-21T07:26:59.498000,2023-05-22T18:24:50.789767+00:00,2021-01-20T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-21T00:00:00+01:00,5.1
2021-01-20T07:26:58.840000,2023-05-22T18:24:38.519743+00:00,2021-01-19T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-20T00:00:00+01:00,1.8
2021-01-19T07:27:44.091000,2023-05-22T18:24:34.918553+00:00,2021-01-18T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-19T00:00:00+01:00,-0.4
2021-01-18T07:26:59.036000,2023-05-22T18:24:30.895224+00:00,2021-01-17T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-18T00:00:00+01:00,-3.8
2021-01-17T07:26:59.201000,2023-05-22T18:24:19.080300+00:00,2021-01-16T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-17T00:00:00+01:00,-4.2
2021-01-16T07:27:45.746000,2023-05-22T18:24:15.529310+00:00,2021-01-15T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-16T00:00:00+01:00,-3.1
2021-01-15T07:27:59.954000,2023-05-22T18:24:11.321705+00:00,2021-01-14T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-15T00:00:00+01:00,-0.2
2021-01-14T07:27:33.599000,2023-05-22T18:23:58.653843+00:00,2021-01-13T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-14T00:00:00+01:00,1.1
2021-01-13T07:26:58.834000,2023-05-22T18:23:55.005897+00:00,2021-01-12T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-13T00:00:00+01:00,1.5
2021-01-12T07:27:38.067000,2023-05-22T18:23:51.369620+00:00,2021-01-11T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-12T00:00:00+01:00,3.1
2021-01-11T07:26:57.120000,2023-05-22T18:23:39.367107+00:00,2021-01-10T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-11T00:00:00+01:00,0.3
2021-01-10T07:27:37.686000,2023-05-22T18:23:35.755145+00:00,2021-01-09T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-10T00:00:00+01:00,0.3
2021-01-09T07:27:46.531000,2023-05-22T18:23:32.018400+00:00,2021-01-08T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-09T00:00:00+01:00,0.5
2021-01-08T11:28:16.626000,2023-05-22T18:23:20.801153+00:00,2021-01-07T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-08T00:00:00+01:00,0.5
2021-01-08T11:26:34.261000,2023-05-22T18:23:17.036655+00:00,2021-01-06T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-07T00:00:00+01:00,0.5
2021-01-06T07:26:57.713000,2023-05-22T18:23:13.094949+00:00,2021-01-05T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-06T00:00:00+01:00,1.2
2021-01-05T07:29:00.880000,2023-05-22T18:22:59.543410+00:00,2021-01-04T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-05T00:00:00+01:00,-0.1
2021-01-04T07:27:13.551000,2023-05-22T18:22:55.882131+00:00,2021-01-03T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-04T00:00:00+01:00,1.4
2021-01-03T07:41:43.568000,2023-05-22T18:22:51.881845+00:00,2021-01-02T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-03T00:00:00+01:00,0.5
2021-01-02T08:15:19.023000,2023-05-22T18:22:34.677849+00:00,2021-01-01T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-02T00:00:00+01:00,2.3
2021-01-01T07:30:27.957000,2023-05-22T18:22:27.104188+00:00,2020-12-31T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2021-01-01T00:00:00+01:00,3.6
2020-12-31T07:27:51.810000,2023-05-22T18:22:23.048106+00:00,2020-12-30T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-31T00:00:00+01:00,3.6
2020-12-30T07:28:00.691000,2023-05-22T18:22:12.419626+00:00,2020-12-29T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-30T00:00:00+01:00,3.2
2020-12-29T07:27:09.119000,2023-05-22T18:22:08.551420+00:00,2020-12-28T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-29T00:00:00+01:00,3.2
2020-12-28T07:46:49.054000,2023-05-22T18:22:04.818229+00:00,2020-12-27T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-28T00:00:00+01:00,2.8
2020-12-27T08:10:17.456000,2023-05-22T18:21:52.283405+00:00,2020-12-26T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-27T00:00:00+01:00,1.4
2020-12-26T07:28:32.303000,2023-05-22T18:21:48.583744+00:00,2020-12-25T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-26T00:00:00+01:00,0.9
2020-12-25T07:44:45.045000,2023-05-22T18:21:44.882706+00:00,2020-12-24T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-25T00:00:00+01:00,2.6
2020-12-24T07:29:24.340000,2023-05-22T18:21:33.874801+00:00,2020-12-23T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-24T00:00:00+01:00,3.0
2020-12-23T07:27:06.860000,2023-05-22T18:21:30.001930+00:00,2020-12-22T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-23T00:00:00+01:00,6.1
2020-12-22T07:28:01.802000,2023-05-22T18:21:26.011738+00:00,2020-12-21T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-22T00:00:00+01:00,6.1
2020-12-21T07:28:32.775000,2023-05-22T18:21:12.467106+00:00,2020-12-20T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-21T00:00:00+01:00,5.8
2020-12-20T07:30:17.479000,2023-05-22T18:21:08.390523+00:00,2020-12-19T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-20T00:00:00+01:00,4.1
2020-12-19T07:28:05.062000,2023-05-22T18:21:04.530059+00:00,2020-12-18T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-19T00:00:00+01:00,6.9
2020-12-18T07:32:47.724000,2023-05-22T18:20:52.638260+00:00,2020-12-17T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-18T00:00:00+01:00,6.6
2020-12-17T07:52:08.699000,2023-05-22T18:20:48.967408+00:00,2020-12-16T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-17T00:00:00+01:00,6.4
2020-12-16T08:11:12.977000,2023-05-22T18:20:45.207460+00:00,2020-12-15T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-16T00:00:00+01:00,6.7
2020-12-15T07:29:22.475000,2023-05-22T18:20:32.649433+00:00,2020-12-14T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-15T00:00:00+01:00,4.8
2020-12-14T08:07:18.372000,2023-05-22T18:20:28.948651+00:00,2020-12-13T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-14T00:00:00+01:00,4.4
2020-12-13T07:54:39.136000,2023-05-22T18:20:25.245693+00:00,2020-12-12T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-13T00:00:00+01:00,4.3
2020-12-12T07:29:31.018000,2023-05-22T18:20:12.417438+00:00,2020-12-11T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-12T00:00:00+01:00,2.3
2020-12-11T07:28:10.305000,2023-05-22T18:20:08.812816+00:00,2020-12-10T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-11T00:00:00+01:00,2.9
2020-12-10T07:28:55.493000,2023-05-22T18:20:04.993468+00:00,2020-12-09T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-10T00:00:00+01:00,4.4
2020-12-09T07:29:00.230000,2023-05-22T18:19:53.703692+00:00,2020-12-08T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-09T00:00:00+01:00,5.3
2020-12-08T07:28:02.581000,2023-05-22T18:19:49.769563+00:00,2020-12-07T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-08T00:00:00+01:00,6.7
2020-12-07T07:28:05.518000,2023-05-22T18:19:45.903062+00:00,2020-12-06T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-07T00:00:00+01:00,6.1
2020-12-06T07:28:53.847000,2023-05-22T18:19:33.039175+00:00,2020-12-05T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-06T00:00:00+01:00,5.0
2020-12-05T07:32:52.827000,2023-05-22T18:19:29.074761+00:00,2020-12-04T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-05T00:00:00+01:00,3.3
2020-12-04T07:28:04.534000,2023-05-22T18:19:25.424874+00:00,2020-12-03T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-04T00:00:00+01:00,1.3
2020-12-03T07:28:59.498000,2023-05-22T18:19:13.876315+00:00,2020-12-02T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-03T00:00:00+01:00,4.1
2020-12-02T07:28:53.830000,2023-05-22T18:19:09.283534+00:00,2020-12-01T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-02T00:00:00+01:00,3.8
2020-12-01T08:16:22.576000,2023-05-22T18:19:05.096232+00:00,2020-11-30T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-12-01T00:00:00+01:00,1.2
2020-11-30T07:47:11.117000,2023-05-22T18:18:52.047501+00:00,2020-11-29T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-30T00:00:00+01:00,0.1
2020-11-29T07:29:54.169000,2023-05-22T18:18:48.185169+00:00,2020-11-28T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-29T00:00:00+01:00,0.1
2020-11-28T07:44:43.710000,2023-05-22T18:18:44.555582+00:00,2020-11-27T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-28T00:00:00+01:00,2.2
2020-11-27T07:42:40.655000,2023-05-22T18:18:33.048103+00:00,2020-11-26T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-27T00:00:00+01:00,6.9
2020-11-26T07:29:12.374000,2023-05-22T18:18:29.391739+00:00,2020-11-25T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-26T00:00:00+01:00,6.1
2020-11-25T07:29:18.404000,2023-05-22T18:18:25.513342+00:00,2020-11-24T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-25T00:00:00+01:00,7.6
2020-11-24T07:40:20.534000,2023-05-22T18:18:13.114550+00:00,2020-11-23T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-24T00:00:00+01:00,6.7
2020-11-23T07:29:03.569000,2023-05-22T18:18:09.175347+00:00,2020-11-22T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-23T00:00:00+01:00,8.0
2020-11-22T08:31:18.620000,2023-05-22T18:18:05.407349+00:00,2020-11-21T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-22T00:00:00+01:00,6.4
2020-11-21T07:47:08.749000,2023-05-22T18:17:53.883033+00:00,2020-11-20T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-21T00:00:00+01:00,3.5
2020-11-20T07:30:00.885000,2023-05-22T18:17:50.154046+00:00,2020-11-19T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-20T00:00:00+01:00,7.5
2020-11-19T07:28:57.469000,2023-05-22T18:17:46.199516+00:00,2020-11-18T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-19T00:00:00+01:00,11.1
2020-11-18T07:30:06.169000,2023-05-22T18:17:33.596803+00:00,2020-11-17T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-18T00:00:00+01:00,10.2
2020-11-17T07:29:53.874000,2023-05-22T18:17:29.947235+00:00,2020-11-16T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-17T00:00:00+01:00,10.1
2020-11-16T07:28:46.694000,2023-05-22T18:17:26.079681+00:00,2020-11-15T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-16T00:00:00+01:00,10.8
2020-11-15T08:19:16.130000,2023-05-22T18:17:12.188100+00:00,2020-11-14T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-15T00:00:00+01:00,8.7
2020-11-14T07:59:18.704000,2023-05-22T18:17:08.572193+00:00,2020-11-13T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-14T00:00:00+01:00,8.0
2020-11-13T07:28:43.124000,2023-05-22T18:17:04.919431+00:00,2020-11-12T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-13T00:00:00+01:00,7.2
2020-11-12T07:30:03.046000,2023-05-22T18:16:53.162551+00:00,2020-11-11T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-12T00:00:00+01:00,6.0
2020-11-11T07:29:31.238000,2023-05-22T18:16:49.257728+00:00,2020-11-10T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-11T00:00:00+01:00,8.2
2020-11-10T07:30:22.532000,2023-05-22T18:16:45.311670+00:00,2020-11-09T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-10T00:00:00+01:00,8.9
2020-11-09T07:43:52.648000,2023-05-22T18:16:33.000230+00:00,2020-11-08T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-09T00:00:00+01:00,6.7
2020-11-08T07:28:55.828000,2023-05-22T18:16:29.270704+00:00,2020-11-07T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-08T00:00:00+01:00,8.2
2020-11-07T07:29:18.896000,2023-05-22T18:16:25.545039+00:00,2020-11-06T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-07T00:00:00+01:00,10.3
2020-11-06T07:28:08.337000,2023-05-22T18:16:11.859685+00:00,2020-11-05T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-06T00:00:00+01:00,9.6
2020-11-05T07:29:13.254000,2023-05-22T18:16:08.091603+00:00,2020-11-04T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-05T00:00:00+01:00,8.8
2020-11-04T07:27:36.215000,2023-05-22T18:16:04.269703+00:00,2020-11-03T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-04T00:00:00+01:00,9.8
2020-11-03T07:27:50.766000,2023-05-22T18:15:52.982988+00:00,2020-11-02T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-03T00:00:00+01:00,15.1
2020-11-02T07:38:19.155000,2023-05-22T18:15:48.553168+00:00,2020-11-01T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-02T00:00:00+01:00,12.1
2020-11-01T07:28:58.533000,2023-05-22T18:15:44.573815+00:00,2020-10-31T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-11-01T00:00:00+01:00,11.7
2020-10-31T07:27:39.332000,2023-05-22T18:15:31.011499+00:00,2020-10-30T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-31T00:00:00+01:00,8.8
2020-10-30T07:27:13.585000,2023-05-22T18:15:26.950078+00:00,2020-10-29T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-30T00:00:00+01:00,8.4
2020-10-29T07:28:14.794000,2023-05-22T18:15:23.019757+00:00,2020-10-28T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-29T00:00:00+01:00,10.1
2020-10-28T07:27:09.819000,2023-05-22T18:15:10.741267+00:00,2020-10-27T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-28T00:00:00+01:00,8.8
2020-10-27T07:27:59.734000,2023-05-22T18:15:06.952215+00:00,2020-10-26T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-27T00:00:00+01:00,10.6
2020-10-26T07:27:12.748000,2023-05-22T18:15:03.156309+00:00,2020-10-25T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-26T00:00:00+01:00,12.4
2020-10-25T07:31:36.017000,2023-05-22T18:14:50.191561+00:00,2020-10-24T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-25T00:00:00+02:00,11.3
2020-10-24T07:52:51.344000,2023-05-22T18:14:46.300945+00:00,2020-10-23T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-24T00:00:00+02:00,10.7
2020-10-23T07:28:02.247000,2023-05-22T18:14:42.537400+00:00,2020-10-22T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-23T00:00:00+02:00,13.9
2020-10-22T07:27:50.182000,2023-05-22T18:14:29.993712+00:00,2020-10-21T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-22T00:00:00+02:00,11.6
2020-10-21T07:27:02.104000,2023-05-22T18:14:26.371154+00:00,2020-10-20T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-21T00:00:00+02:00,9.4
2020-10-20T07:28:10.718000,2023-05-22T18:14:22.481736+00:00,2020-10-19T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-20T00:00:00+02:00,5.9
2020-10-19T07:45:53.886000,2023-05-22T18:14:10.209684+00:00,2020-10-18T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-19T00:00:00+02:00,7.9
2020-10-18T07:27:47.746000,2023-05-22T18:14:06.332202+00:00,2020-10-17T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-18T00:00:00+02:00,6.8
2020-10-17T07:28:00.356000,2023-05-22T18:14:02.372836+00:00,2020-10-16T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-17T00:00:00+02:00,6.7
2020-10-16T07:27:48.975000,2023-05-22T18:13:50.287983+00:00,2020-10-15T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-16T00:00:00+02:00,6.7
2020-10-15T07:28:21.236000,2023-05-22T18:13:46.667188+00:00,2020-10-14T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-15T00:00:00+02:00,7.8
2020-10-14T07:40:54.525000,2023-05-22T18:13:43.058423+00:00,2020-10-13T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-14T00:00:00+02:00,8.8
2020-10-13T07:27:08.692000,2023-05-22T18:13:30.221306+00:00,2020-10-12T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-13T00:00:00+02:00,6.9
2020-10-12T07:27:17.578000,2023-05-22T18:13:26.699329+00:00,2020-10-11T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-12T00:00:00+02:00,7.9
2020-10-11T07:29:33.768000,2023-05-22T18:13:22.551100+00:00,2020-10-10T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-11T00:00:00+02:00,9.2
2020-10-10T07:26:57.182000,2023-05-22T18:13:10.927710+00:00,2020-10-09T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-10T00:00:00+02:00,11.3
2020-10-09T13:18:37.604000,2023-05-22T18:13:07.150584+00:00,2020-10-08T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-09T00:00:00+02:00,11.6
2020-10-08T20:27:52.265000,2023-05-22T18:13:03.244569+00:00,2020-10-07T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-08T00:00:00+02:00,12.4
2020-10-07T11:54:12.406000,2023-05-22T18:12:50.716227+00:00,2020-10-06T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-07T00:00:00+02:00,11.9
2020-10-06T07:28:09.011000,2023-05-22T18:12:46.846976+00:00,2020-10-05T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-06T00:00:00+02:00,13.2
2020-10-05T07:28:11.401000,2023-05-22T18:12:43.122278+00:00,2020-10-04T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-05T00:00:00+02:00,14.5
2020-10-04T09:41:38.753000,2023-05-22T18:12:31.029300+00:00,2020-10-03T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-04T00:00:00+02:00,15.6
2020-10-03T07:29:11.371000,2023-05-22T18:12:27.313488+00:00,2020-10-02T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-03T00:00:00+02:00,15.1
2020-10-02T07:38:02.342000,2023-05-22T18:12:23.074759+00:00,2020-10-01T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-02T00:00:00+02:00,13.9
2020-10-01T07:44:56.744000,2023-05-22T18:12:08.799347+00:00,2020-09-30T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-10-01T00:00:00+02:00,13.6
2020-09-30T07:45:56.872000,2023-05-22T18:12:04.692462+00:00,2020-09-29T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2020-09-30T00:00:00+02:00,13.2
